LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID70376,70376,7,5.554804801940918,41.0,0.0,0.0,86.0,86,7.5,1,,191.73755656108597,255.0,0.0,255.0,42374.0,98.4176808367032,0.33622443366791693,0.9804239669565327
ID70401,70401,8,10.040114402770996,25.189358203460746,18.771561792563986,0.0,93.0,93,7.5,1,,235.3846153846154,255.0,0.0,255.0,52020.0,68.10394153899541,0.5927601809954751,2.572553731720963
ID70403,70403,8,5.602977752685547,30.549315240997228,24.13212760152862,0.0,91.0,91,7.5,1,,234.23076923076923,255.0,0.0,255.0,51765.0,69.90640596115381,0.22272416153319646,1.2206630659797608
ID70405,70405,8,10.114571571350098,33.152106612912576,25.940929061819904,0.0,97.0,97,7.5,1,,227.30769230769232,255.0,0.0,255.0,50235.0,79.51909653213367,0.6164102564102565,2.1801729669467216
ID70404,70404,8,9.606804847717285,26.847147900565105,23.908009531730357,0.0,94.0,94,7.5,1,,221.53846153846155,255.0,0.0,255.0,48960.0,86.29434098892722,0.5653140633685381,1.8543218556824606
ID70407,70407,8,9.60246753692627,24.58330319748845,23.314670399721386,0.0,95.0,95,7.5,1,,228.46153846153845,255.0,0.0,255.0,50490.0,78.04214837558594,0.5660614776199892,2.1162582795966327
ID70409,70409,8,9.10997486114502,30.73946678281994,24.164711569108686,0.0,98.0,98,7.5,1,,223.84615384615384,255.0,0.0,255.0,49470.0,83.69807126133331,0.5189963519886112,1.8275604731163313
ID70408,70408,8,9.947174072265625,29.059717727874297,22.387718608005592,0.0,96.0,96,7.5,1,,233.07692307692307,255.0,0.0,255.0,51510.0,71.64488474754819,0.5751883030571555,2.375864404951208
ID70411,70411,8,9.289481163024902,33.904461352685686,19.167930949685978,0.0,101.0,101,7.5,1,,237.69230769230768,255.0,0.0,255.0,52530.0,64.28533965924834,0.5317279256442755,2.567089551847494
ID70412,70412,8,9.202549934387207,36.101364207830876,22.64658019787467,0.0,102.0,102,7.5,1,,237.69230769230768,255.0,0.0,255.0,52530.0,64.28533965924834,0.538357094365241,2.587893868889322
ID70415,70415,8,9.296340942382812,28.725781965247922,22.048634838285338,0.0,99.0,99,7.5,1,,222.69230769230768,255.0,0.0,255.0,49215.0,85.01398486353665,0.5310556206616784,1.8171629759767391
ID70414,70414,8,9.859756469726562,37.074592933651104,21.106813673815825,0.0,100.0,100,7.5,1,,229.6153846153846,255.0,0.0,255.0,50745.0,76.51922835269806,0.5895434328764636,2.2258905407195075
ID70416,70416,8,9.940878868103027,30.314457513693945,23.42083743101466,0.0,105.0,105,7.5,1,,227.30769230769232,255.0,0.0,255.0,50235.0,79.51909653213367,0.6087602078693394,2.1633542071049
ID70418,70418,8,9.663308143615723,31.504562547799207,22.634556090510756,0.0,103.0,103,7.5,1,,230.76923076923077,255.0,0.0,255.0,51000.0,74.9475340964126,0.5718496025721175,2.240378435197594
ID70420,70420,8,10.299604415893555,27.097812208685475,19.326652017795393,0.0,107.0,107,7.5,1,,184.6153846153846,255.0,0.0,255.0,40800.0,114.25036915978346,0.6364481636448165,1.256900959335778
ID70422,70422,8,10.067649841308594,23.121670082599792,21.3755719874246,0.0,106.0,106,7.5,1,,213.46153846153845,255.0,0.0,255.0,47175.0,94.37779310922568,0.6045732308298838,1.7043908111994113
ID70424,70424,8,9.227771759033203,32.72139747718628,23.558733022290035,0.0,104.0,104,7.5,1,,231.92307692307693,255.0,0.0,255.0,51255.0,73.32392925504405,0.5295745416810792,2.190204578860019
ID70426,70426,8,9.569717407226562,25.086389125314813,19.571834596400592,0.0,108.0,108,7.5,1,,188.07692307692307,255.0,0.0,255.0,41565.0,112.44509149535367,0.5400472407129053,1.173066717732582
ID70428,70428,8,9.486302375793457,26.378684321098163,18.265797827088548,0.0,109.0,109,7.5,1,,169.6153846153846,255.0,0.0,255.0,37485.0,120.61664116478335,0.5420193110025032,0.9885825814582959
ID70430,70430,8,7.428472518920898,26.08048355115282,15.843949359037518,0.0,111.0,111,7.5,1,,162.69230769230768,255.0,0.0,255.0,35955.0,122.82513580702427,0.2629007633587786,0.5514833225377977
